# total log msd
###################
# *** number of boundary hits 334402
# *** number of transit msds greater than max bin transit msd 51
# version = 1.009
# time for empty site = 0
# number of threads = 32
# cpu time = 4046.74 minutes
# start time = Sat Nov  8 01:00:04 2014
# stop time = Sat Nov  8 03:56:11 2014
# Walk on clusters
# Time function:
# A = 1
# gamma_prime = 0
# n_perc_samples = 20
# n_walks_per_sample = 200
# number_of_cluster_entries_per_walk = 1064.74
### Walk2D
# Lx = 10000
# Ly = 10000
# Number of walks = 128000
# number of steps per walk = 5000000
# Total number of boundary hits = 334402
# Total number of steps = 640000000000
# Walk rng name  = mt19937_64
# Clusters
# Number of clusters 2761062
3.53288 3.54842
3.53858 3.55406
3.54428 3.55988
3.54999 3.56598
3.55569 3.57169
3.5614 3.57733
3.5671 3.58288
3.57281 3.58871
3.57851 3.59407
3.58422 3.59938
3.58992 3.6052
3.59563 3.61115
3.60133 3.61692
3.60704 3.62252
3.61274 3.62822
3.61845 3.63405
3.62415 3.64001
3.62986 3.64601
3.63556 3.65155
3.64126 3.65707
3.64697 3.66287
3.65267 3.66838
3.65838 3.67434
3.66408 3.67983
3.66979 3.68559
3.67549 3.69131
3.6812 3.69674
3.6869 3.70259
3.69261 3.70834
3.69831 3.71387
3.70402 3.71994
3.70972 3.72551
3.71543 3.7312
3.72113 3.73691
3.72683 3.74281
3.73254 3.74853
3.73824 3.75409
3.74395 3.75987
3.74965 3.76576
3.75536 3.7715
3.76106 3.77691
3.76677 3.78284
3.77247 3.7884
3.77818 3.79423
3.78388 3.80006
3.78959 3.80589
3.79529 3.81115
3.801 3.81638
3.8067 3.8221
3.8124 3.82753
3.81811 3.83368
3.82381 3.83924
3.82952 3.84485
3.83522 3.85036
3.84093 3.85597
3.84663 3.86139
3.85234 3.86729
3.85804 3.87291
3.86375 3.87849
3.86945 3.88429
3.87516 3.8899
3.88086 3.89523
3.88657 3.90086
3.89227 3.9065
3.89797 3.91195
3.90368 3.91747
3.90938 3.92325
3.91509 3.92922
3.92079 3.93493
3.9265 3.94034
3.9322 3.94607
3.93791 3.95193
3.94361 3.95745
3.94932 3.96306
3.95502 3.96886
3.96073 3.9746
3.96643 3.98011
3.97214 3.98593
3.97784 3.99182
3.98354 3.99742
3.98925 4.00309
3.99495 4.00864
4.00066 4.01399
4.00636 4.01968
4.01207 4.02532
4.01777 4.03095
4.02348 4.03657
4.02918 4.04252
4.03489 4.04856
4.04059 4.05432
4.0463 4.05989
4.052 4.06519
4.05771 4.07103
4.06341 4.07695
4.06911 4.08258
4.07482 4.08803
4.08052 4.09389
4.08623 4.09983
4.09193 4.10553
4.09764 4.1112
4.10334 4.11653
4.10905 4.12216
4.11475 4.12777
4.12046 4.1334
4.12616 4.13883
4.13187 4.14462
4.13757 4.15049
4.14328 4.15619
4.14898 4.16179
4.15469 4.16745
4.16039 4.17342
4.16609 4.17936
4.1718 4.18541
4.1775 4.19104
4.18321 4.19675
4.18891 4.20264
4.19462 4.20843
4.20032 4.21399
4.20603 4.21936
4.21173 4.22476
4.21744 4.23053
4.22314 4.23613
4.22885 4.2419
4.23455 4.24779
4.24026 4.25363
4.24596 4.25946
4.25166 4.2652
4.25737 4.27111
4.26307 4.27702
4.26878 4.28293
4.27448 4.28879
4.28019 4.29433
4.28589 4.30023
4.2916 4.30606
4.2973 4.31164
4.30301 4.31717
4.30871 4.32277
4.31442 4.32837
4.32012 4.33408
4.32583 4.33981
4.33153 4.34514
4.33723 4.35074
4.34294 4.35643
4.34864 4.36208
4.35435 4.36781
4.36005 4.37324
4.36576 4.37913
4.37146 4.38494
4.37717 4.39053
4.38287 4.39633
4.38858 4.40183
4.39428 4.40711
4.39999 4.41271
4.40569 4.41829
4.4114 4.42425
4.4171 4.4298
4.4228 4.43568
4.42851 4.44138
4.43421 4.44673
4.43992 4.45234
4.44562 4.45813
4.45133 4.4639
4.45703 4.46993
4.46274 4.47562
4.46844 4.48155
4.47415 4.48724
4.47985 4.49269
4.48556 4.49887
4.49126 4.50465
4.49697 4.51037
4.50267 4.5162
4.50837 4.52194
4.51408 4.52766
4.51978 4.53327
4.52549 4.5388
4.53119 4.54454
4.5369 4.55005
4.5426 4.55595
4.54831 4.56173
4.55401 4.56762
4.55972 4.57298
4.56542 4.57856
4.57113 4.58403
4.57683 4.58989
4.58254 4.59586
4.58824 4.60128
4.59395 4.60676
4.59965 4.61238
4.60535 4.61837
4.61106 4.62406
4.61676 4.62921
4.62247 4.635
4.62817 4.64055
4.63388 4.64634
4.63958 4.6522
4.64529 4.65803
4.65099 4.66371
4.6567 4.66944
4.6624 4.67533
4.66811 4.68135
4.67381 4.68729
4.67952 4.69272
4.68522 4.69814
4.69092 4.70383
4.69663 4.70963
4.70233 4.7153
4.70804 4.72115
4.71374 4.72681
4.71945 4.73245
4.72515 4.73817
4.73086 4.74394
4.73656 4.75017
4.74227 4.75613
4.74797 4.76204
4.75368 4.76775
4.75938 4.77379
4.76509 4.77939
4.77079 4.7849
4.77649 4.79041
4.7822 4.79602
4.7879 4.80159
4.79361 4.8079
4.79931 4.81358
4.80502 4.81901
4.81072 4.8245
4.81643 4.83022
4.82213 4.83581
4.82784 4.84168
4.83354 4.84754
4.83925 4.853
4.84495 4.85881
4.85066 4.86422
4.85636 4.87009
4.86206 4.87603
4.86777 4.88165
4.87347 4.88747
4.87918 4.89282
4.88488 4.89824
4.89059 4.90429
4.89629 4.91017
4.902 4.91591
4.9077 4.92168
4.91341 4.92711
4.91911 4.93289
4.92482 4.93856
4.93052 4.94445
4.93623 4.94998
4.94193 4.95601
4.94763 4.96158
4.95334 4.96738
4.95904 4.97326
4.96475 4.97903
4.97045 4.98484
4.97616 4.99054
4.98186 4.99647
4.98757 5.00185
4.99327 5.00745
4.99898 5.01324
5.00468 5.0188
5.01039 5.02472
5.01609 5.02997
5.0218 5.03611
5.0275 5.04161
5.0332 5.04752
5.03891 5.05311
5.04461 5.05889
5.05032 5.06469
5.05602 5.06994
5.06173 5.07547
5.06743 5.08109
5.07314 5.08669
5.07884 5.09258
5.08455 5.09832
5.09025 5.10362
5.09596 5.10947
5.10166 5.11518
5.10737 5.1209
5.11307 5.12658
5.11878 5.13213
5.12448 5.13787
5.13018 5.1437
5.13589 5.14963
5.14159 5.15553
5.1473 5.16151
5.153 5.16736
5.15871 5.17323
5.16441 5.17834
5.17012 5.18411
5.17582 5.18959
5.18153 5.1949
5.18723 5.20096
5.19294 5.2066
5.19864 5.21227
5.20435 5.21788
5.21005 5.22359
5.21575 5.22917
5.22146 5.23499
5.22716 5.24085
5.23287 5.24648
5.23857 5.25232
5.24428 5.2579
5.24998 5.26361
5.25569 5.2696
5.26139 5.27497
5.2671 5.28085
5.2728 5.28639
5.27851 5.29191
5.28421 5.29797
5.28992 5.30339
5.29562 5.30911
5.30132 5.31478
5.30703 5.32007
5.31273 5.32598
5.31844 5.33161
5.32414 5.33709
5.32985 5.34312
5.33555 5.34885
5.34126 5.35482
5.34696 5.36061
5.35267 5.36621
5.35837 5.37199
5.36408 5.3778
5.36978 5.38367
5.37549 5.38888
5.38119 5.3944
5.38689 5.40016
5.3926 5.40564
5.3983 5.41172
5.40401 5.41725
5.40971 5.42282
5.41542 5.42875
5.42112 5.4343
5.42683 5.43996
5.43253 5.44576
5.43824 5.45142
5.44394 5.45708
5.44965 5.46282
5.45535 5.46848
5.46106 5.47404
5.46676 5.4798
5.47246 5.48511
5.47817 5.4911
5.48387 5.49681
5.48958 5.50264
5.49528 5.50833
5.50099 5.51392
5.50669 5.51976
5.5124 5.52516
5.5181 5.53068
5.52381 5.53657
5.52951 5.54232
5.53522 5.54816
5.54092 5.55396
5.54663 5.55971
5.55233 5.56556
5.55804 5.57121
5.56374 5.57688
5.56944 5.58256
5.57515 5.58866
5.58085 5.59419
5.58656 5.59999
5.59226 5.60556
5.59797 5.61108
5.60367 5.61669
5.60938 5.62265
5.61508 5.62841
5.62079 5.63416
5.62649 5.64005
5.6322 5.64598
5.6379 5.65166
5.64361 5.65714
5.64931 5.6626
5.65501 5.66846
5.66072 5.67427
5.66642 5.67977
5.67213 5.68524
5.67783 5.69097
5.68354 5.69674
5.68924 5.70202
5.69495 5.70766
5.70065 5.71336
5.70636 5.71931
5.71206 5.72485
5.71777 5.73061
5.72347 5.73664
5.72918 5.74242
5.73488 5.74831
5.74058 5.75392
5.74629 5.75992
5.75199 5.76556
5.7577 5.77137
5.7634 5.7774
5.76911 5.78348
5.77481 5.78937
5.78052 5.79507
5.78622 5.80037
5.79193 5.80611
5.79763 5.81183
5.80334 5.81771
5.80904 5.8234
5.81475 5.82887
5.82045 5.83419
5.82615 5.83995
5.83186 5.84572
5.83756 5.8511
5.84327 5.8563
5.84897 5.86177
5.85468 5.86752
5.86038 5.87346
5.86609 5.87912
5.87179 5.88502
5.8775 5.89043
5.8832 5.89617
5.88891 5.90192
5.89461 5.90747
5.90032 5.91318
5.90602 5.91878
5.91172 5.92471
5.91743 5.93046
5.92313 5.93566
5.92884 5.94138
5.93454 5.9468
5.94025 5.9522
5.94595 5.95794
5.95166 5.96342
5.95736 5.96932
5.96307 5.9753
5.96877 5.98086
5.97448 5.98679
5.98018 5.99216
5.98589 5.99762
5.99159 6.00355
5.9973 6.00954
6.003 6.01525
6.0087 6.02067
6.01441 6.02661
6.02011 6.03221
6.02582 6.03807
6.03152 6.04373
6.03723 6.04925
6.04293 6.05506
6.04864 6.06048
6.05434 6.06626
6.06005 6.07187
6.06575 6.07774
6.07146 6.08314
6.07716 6.08867
6.08287 6.09425
6.08857 6.10028
6.09427 6.10588
6.09998 6.11142
6.10568 6.11743
6.11139 6.12346
6.11709 6.12934
6.1228 6.13478
6.1285 6.14054
6.13421 6.14647
6.13991 6.1523
6.14562 6.1582
6.15132 6.16399
6.15703 6.16973
6.16273 6.17515
6.16844 6.18092
6.17414 6.18623
6.17984 6.19184
6.18555 6.19743
6.19125 6.20331
6.19696 6.20925
6.20266 6.21468
6.20837 6.22067
6.21407 6.22647
6.21978 6.23254
6.22548 6.23833
6.23119 6.2439
6.23689 6.24965
6.2426 6.25542
6.2483 6.26119
6.25401 6.26717
6.25971 6.27276
6.26541 6.27855
6.27112 6.28424
6.27682 6.28984
6.28253 6.29549
6.28823 6.30123
6.29394 6.30705
6.29964 6.31302
6.30535 6.31868
6.31105 6.32436
6.31676 6.3298
6.32246 6.33528
6.32817 6.34105
6.33387 6.34665
6.33958 6.35242
6.34528 6.35831
6.35098 6.36401
6.35669 6.36913
6.36239 6.37487
6.3681 6.38073
6.3738 6.3864
6.37951 6.39213
6.38521 6.39786
6.39092 6.4034
6.39662 6.40914
6.40233 6.41485
6.40803 6.42058
6.41374 6.42671
6.41944 6.43289
6.42515 6.43877
6.43085 6.44476
6.43655 6.45052
6.44226 6.45623
6.44796 6.46181
6.45367 6.46754
6.45937 6.47291
6.46508 6.47873
6.47078 6.48462
6.47649 6.49018
6.48219 6.49591
6.4879 6.50183
6.4936 6.50754
6.49931 6.51295
6.50501 6.51886
6.51072 6.52479
6.51642 6.53022
6.52213 6.53596
6.52783 6.54152
6.53353 6.54726
6.53924 6.55328
6.54494 6.55867
6.55065 6.56416
6.55635 6.56958
6.56206 6.57515
6.56776 6.5811
6.57347 6.58704
6.57917 6.59272
6.58488 6.59824
6.59058 6.60385
6.59629 6.60952
6.60199 6.61537
6.6077 6.62078
6.6134 6.6267
6.6191 6.63207
6.62481 6.63774
6.63051 6.64346
6.63622 6.64905
6.64192 6.65467
6.64763 6.66074
6.65333 6.66761
6.65904 6.67502
6.66474 6.6819
6.67045 6.68671
6.67615 6.68562
6.68186 6.67826
6.68756 6.66367
6.69327 6.6372
6.69897 6.58424
