# total msd
###################
# *** number of boundary hits 334402
# *** number of transit msds greater than max bin transit msd 51
# version = 1.009
# time for empty site = 0
# number of threads = 32
# cpu time = 4046.74 minutes
# start time = Sat Nov  8 01:00:04 2014
# stop time = Sat Nov  8 03:56:11 2014
# Walk on clusters
# Time function:
# A = 1
# gamma_prime = 0
# n_perc_samples = 20
# n_walks_per_sample = 200
# number_of_cluster_entries_per_walk = 1064.74
### Walk2D
# Lx = 10000
# Ly = 10000
# Number of walks = 128000
# number of steps per walk = 5000000
# Total number of boundary hits = 334402
# Total number of steps = 640000000000
# Walk rng name  = mt19937_64
# Clusters
# Number of clusters 2761062
10 10.7397
10.1322 11.7896
10.2662 12.8036
10.4019 13.8226
10.5395 14.8334
10.6788 15.8321
10.82 16.7923
10.9631 17.8071
11.108 18.8037
11.2549 19.7944
11.4037 20.7939
11.5545 21.7942
11.7073 22.8341
11.8621 23.8393
12.0189 24.8388
12.1778 25.8476
12.3389 26.8874
12.502 27.8856
12.6673 28.8936
12.8348 29.8807
13.0045 30.8749
13.1764 31.9051
13.3507 32.9154
13.5272 33.9535
13.706 34.9877
13.8873 35.9841
14.0709 36.9957
14.2569 37.9951
14.4454 38.9601
14.6364 39.9391
14.83 40.9782
15.0261 41.984
15.2247 42.9908
15.426 43.9741
15.63 44.9862
15.8367 45.9567
16.0461 46.9606
16.2582 47.9858
16.4732 48.9882
16.691 49.9726
16.9117 50.9345
17.1353 51.9589
17.3619 52.954
17.5914 54.0031
17.824 55.042
18.0597 56.0467
18.2985 57.0578
18.5404 58.0297
18.7856 59.0051
19.034 60.0494
19.2856 61.0402
19.5406 62.0721
19.799 63.0525
20.0608 64.0589
20.326 65.083
20.5948 66.157
20.8671 67.1463
21.143 68.1763
21.4225 69.0883
21.7058 70.0591
21.9928 71.07
22.2836 72.0277
22.5782 73.0375
22.8768 74.0545
23.1792 75.0632
23.4857 76.0865
23.7963 77.0622
24.1109 78.0149
24.4297 79.0373
24.7527 80.0084
25.08 81.0165
25.4116 82.0457
25.7476 82.988
26.088 83.9913
26.433 84.9435
26.7825 85.9449
27.1366 86.9379
27.4954 87.9366
27.8589 88.9716
28.2273 89.8816
28.6005 90.9086
28.9787 91.9506
29.3618 92.9265
29.7501 93.9119
30.1434 94.9362
30.542 95.91
30.9458 96.9036
31.355 97.9038
31.7696 98.9197
32.1896 99.8978
32.6153 100.882
33.0465 101.861
33.4834 102.863
33.9262 103.805
34.3747 104.803
34.8292 105.765
35.2898 106.804
35.7564 107.849
36.2291 108.862
36.7082 109.891
37.1935 110.915
37.6853 111.906
38.1836 112.915
38.6885 113.904
39.2 114.942
39.7183 115.923
40.2435 116.916
40.7756 117.848
41.3147 118.848
41.861 119.855
42.4145 120.881
42.9753 121.866
43.5435 122.798
44.1193 123.765
44.7026 124.827
45.2937 125.891
45.8926 126.892
46.4994 127.801
47.1142 128.855
47.7371 129.844
48.3683 130.887
49.0078 131.833
49.6558 132.829
50.3124 133.81
50.9776 134.875
51.6517 135.891
52.3346 136.833
53.0266 137.845
53.7277 138.906
54.4381 139.827
55.1579 140.794
55.8872 141.79
56.6262 142.73
57.3749 143.759
58.1335 144.713
58.9021 145.686
59.681 146.687
60.4701 147.608
61.2696 148.53
62.0797 149.531
62.9006 150.538
63.7322 151.465
64.5749 152.408
65.4287 153.312
66.2938 154.227
67.1704 155.281
68.0585 156.358
68.9584 157.422
69.8702 158.518
70.794 159.476
71.7301 160.415
72.6785 161.507
73.6395 162.615
74.6131 163.596
75.5997 164.661
76.5993 165.613
77.6121 166.633
78.6383 167.61
79.678 168.616
80.7315 169.531
81.799 170.533
82.8805 171.566
83.9764 172.585
85.0868 173.604
86.2118 174.541
87.3517 175.494
88.5067 176.448
89.6769 177.483
90.8626 178.464
92.064 179.384
93.2813 180.409
94.5147 181.375
95.7644 182.423
97.0306 183.443
98.3136 184.465
99.6135 185.471
100.931 186.44
102.265 187.507
103.617 188.423
104.987 189.379
106.375 190.397
107.782 191.412
109.207 192.38
110.651 193.455
112.114 194.412
113.596 195.438
115.098 196.402
116.62 197.469
118.162 198.506
119.725 199.503
121.308 200.547
122.912 201.528
124.537 202.548
126.183 203.64
127.852 204.729
129.542 205.825
131.255 206.876
132.991 207.878
134.749 208.887
136.531 210.051
138.336 211.124
140.165 212.293
142.018 213.283
143.896 214.369
145.799 215.412
147.726 216.559
149.68 217.614
151.659 218.661
153.664 219.676
155.696 220.749
157.754 221.843
159.84 222.915
161.954 224.015
164.095 225.267
166.265 226.346
168.463 227.486
170.691 228.524
172.948 229.665
175.234 230.97
177.551 232.126
179.899 233.254
182.278 234.525
184.688 235.725
187.13 237.091
189.604 238.221
192.111 239.566
194.651 240.725
197.225 242.026
199.832 243.165
202.475 244.478
205.152 245.824
207.864 247.137
210.613 248.457
213.397 249.829
216.219 251.009
219.078 252.365
221.975 253.669
224.91 254.985
227.883 256.285
230.896 257.7
233.949 259.013
237.043 260.517
240.177 261.888
243.353 263.306
246.57 264.68
249.83 266.071
253.134 267.556
256.481 268.937
259.872 271.252
263.308 275.368
266.789 278.551
270.317 282.598
273.891 285.805
277.513 290.184
281.182 294.448
284.9 297.527
288.667 301.462
292.484 305.555
296.351 309.42
300.269 313.59
304.239 317.726
308.262 321.968
312.338 326.119
316.468 330.32
320.652 334.281
